image_name,model_name,dice_score
cropped_br3_image22prime,binrushed_persite,0.9880502820014954
cropped_br2_image38prime,binrushed_persite,0.9870479106903076
cropped_br1_image12prime,binrushed_persite,0.976955771446228
cropped_br2_image9prime,binrushed_persite,0.9832693934440612
cropped_br4_image50prime,binrushed_persite,0.9843385815620422
cropped_br2_image17prime,binrushed_persite,0.9878172874450684
cropped_br1_image40prime,binrushed_persite,0.9749626517295836
cropped_br3_image37prime,binrushed_persite,0.983281433582306
cropped_br3_image41prime,binrushed_persite,0.9855340123176576
cropped_br1_image6prime,binrushed_persite,0.9810144305229188
cropped_br1_image31prime,binrushed_persite,0.9898889064788818
cropped_br4_image24prime,binrushed_persite,0.9738526344299316
cropped_br4_image31prime,binrushed_persite,0.9718649983406068
cropped_br2_image44prime,binrushed_persite,0.9835675954818726
cropped_br1_image27prime,binrushed_persite,0.9882439374923706
cropped_br4_image40prime,binrushed_persite,0.9756632447242736
cropped_br1_image17prime,binrushed_persite,0.9829881191253662
cropped_br1_image20prime,binrushed_persite,0.9814494848251344
cropped_br4_image7prime,binrushed_persite,0.9805830717086792
cropped_br2_image36prime,binrushed_persite,0.9784722924232484
cropped_br3_image22prime,pipeline1,0.9890784621238708
cropped_br2_image38prime,pipeline1,0.97932231426239
cropped_br1_image12prime,pipeline1,0.9763507843017578
cropped_br2_image9prime,pipeline1,0.9854953289031982
cropped_br4_image50prime,pipeline1,0.9849187135696412
cropped_br2_image17prime,pipeline1,0.9788507223129272
cropped_br1_image40prime,pipeline1,0.9742868542671204
cropped_br3_image37prime,pipeline1,0.98807555437088
cropped_br3_image41prime,pipeline1,0.9888771772384644
cropped_br1_image6prime,pipeline1,0.9817132353782654
cropped_br1_image31prime,pipeline1,0.9818766117095948
cropped_br4_image24prime,pipeline1,0.9830055832862854
cropped_br4_image31prime,pipeline1,0.9794358611106871
cropped_br2_image44prime,pipeline1,0.9863130450248718
cropped_br1_image27prime,pipeline1,0.9807174205780028
cropped_br4_image40prime,pipeline1,0.9716769456863404
cropped_br1_image17prime,pipeline1,0.9734565019607544
cropped_br1_image20prime,pipeline1,0.9847605228424072
cropped_br4_image7prime,pipeline1,0.9811503291130066
cropped_br2_image36prime,pipeline1,0.9741870760917664
cropped_br3_image22prime,chaksu_persite,0.9842180013656616
cropped_br2_image38prime,chaksu_persite,0.9751154780387878
cropped_br1_image12prime,chaksu_persite,0.973401427268982
cropped_br2_image9prime,chaksu_persite,0.9802874326705932
cropped_br4_image50prime,chaksu_persite,0.9825872778892516
cropped_br2_image17prime,chaksu_persite,0.9727465510368348
cropped_br1_image40prime,chaksu_persite,0.9756498336791992
cropped_br3_image37prime,chaksu_persite,0.9818524718284608
cropped_br3_image41prime,chaksu_persite,0.9813103079795836
cropped_br1_image6prime,chaksu_persite,0.9710197448730468
cropped_br1_image31prime,chaksu_persite,0.9727931618690492
cropped_br4_image24prime,chaksu_persite,0.9783685207366944
cropped_br4_image31prime,chaksu_persite,0.9725046157836914
cropped_br2_image44prime,chaksu_persite,0.9802085757255554
cropped_br1_image27prime,chaksu_persite,0.974879801273346
cropped_br4_image40prime,chaksu_persite,0.9664862155914308
cropped_br1_image17prime,chaksu_persite,0.96536785364151
cropped_br1_image20prime,chaksu_persite,0.9737082719802856
cropped_br4_image7prime,chaksu_persite,0.980562388896942
cropped_br2_image36prime,chaksu_persite,0.9746494889259338
cropped_br3_image22prime,pipeline2,0.9892735481262208
cropped_br2_image38prime,pipeline2,0.9745357036590576
cropped_br1_image12prime,pipeline2,0.9739527702331544
cropped_br2_image9prime,pipeline2,0.9844821691513062
cropped_br4_image50prime,pipeline2,0.983960211277008
cropped_br2_image17prime,pipeline2,0.9800851345062256
cropped_br1_image40prime,pipeline2,0.9733052849769592
cropped_br3_image37prime,pipeline2,0.9874143600463868
cropped_br3_image41prime,pipeline2,0.9880244135856628
cropped_br1_image6prime,pipeline2,0.978458821773529
cropped_br1_image31prime,pipeline2,0.980143129825592
cropped_br4_image24prime,pipeline2,0.9825451970100404
cropped_br4_image31prime,pipeline2,0.9766185879707336
cropped_br2_image44prime,pipeline2,0.9871944189071656
cropped_br1_image27prime,pipeline2,0.9778531193733216
cropped_br4_image40prime,pipeline2,0.9724043607711792
cropped_br1_image17prime,pipeline2,0.971540093421936
cropped_br1_image20prime,pipeline2,0.9869834184646606
cropped_br4_image7prime,pipeline2,0.9764028191566468
cropped_br2_image36prime,pipeline2,0.9702932238578796
cropped_br3_image22prime,drishti_persite,0.9823912382125854
cropped_br2_image38prime,drishti_persite,0.9829024076461792
cropped_br1_image12prime,drishti_persite,0.9539865851402284
cropped_br2_image9prime,drishti_persite,0.9814844727516174
cropped_br4_image50prime,drishti_persite,0.9759455919265748
cropped_br2_image17prime,drishti_persite,0.978412628173828
cropped_br1_image40prime,drishti_persite,0.9700853228569032
cropped_br3_image37prime,drishti_persite,0.976471185684204
cropped_br3_image41prime,drishti_persite,0.9737203121185304
cropped_br1_image6prime,drishti_persite,0.956948220729828
cropped_br1_image31prime,drishti_persite,0.9824262857437134
cropped_br4_image24prime,drishti_persite,0.9634206891059875
cropped_br4_image31prime,drishti_persite,0.965285062789917
cropped_br2_image44prime,drishti_persite,0.9827714562416076
cropped_br1_image27prime,drishti_persite,0.9812638759613036
cropped_br4_image40prime,drishti_persite,0.9722338318824768
cropped_br1_image17prime,drishti_persite,0.9755534529685974
cropped_br1_image20prime,drishti_persite,0.976804256439209
cropped_br4_image7prime,drishti_persite,0.9579094648361206
cropped_br2_image36prime,drishti_persite,0.9668739438056946
cropped_br3_image22prime,pipeline3,0.9914979934692384
cropped_br2_image38prime,pipeline3,0.9817896485328674
cropped_br1_image12prime,pipeline3,0.9778786897659302
cropped_br2_image9prime,pipeline3,0.9867820739746094
cropped_br4_image50prime,pipeline3,0.9842436909675598
cropped_br2_image17prime,pipeline3,0.98450368642807
cropped_br1_image40prime,pipeline3,0.9754714369773864
cropped_br3_image37prime,pipeline3,0.9902446269989014
cropped_br3_image41prime,pipeline3,0.9895453453063964
cropped_br1_image6prime,pipeline3,0.9821152091026306
cropped_br1_image31prime,pipeline3,0.987259805202484
cropped_br4_image24prime,pipeline3,0.9840380549430848
cropped_br4_image31prime,pipeline3,0.978144347667694
cropped_br2_image44prime,pipeline3,0.9893295168876648
cropped_br1_image27prime,pipeline3,0.9834615588188172
cropped_br4_image40prime,pipeline3,0.9733437299728394
cropped_br1_image17prime,pipeline3,0.9774584770202636
cropped_br1_image20prime,pipeline3,0.9896417856216432
cropped_br4_image7prime,pipeline3,0.9815794825553894
cropped_br2_image36prime,pipeline3,0.973301887512207
cropped_br3_image22prime,central,0.9897739887237548
cropped_br2_image38prime,central,0.980478823184967
cropped_br1_image12prime,central,0.9816750884056092
cropped_br2_image9prime,central,0.9881375432014464
cropped_br4_image50prime,central,0.9831202626228333
cropped_br2_image17prime,central,0.9848401546478271
cropped_br1_image40prime,central,0.9709295034408568
cropped_br3_image37prime,central,0.9894278645515442
cropped_br3_image41prime,central,0.9879328012466432
cropped_br1_image6prime,central,0.980378031730652
cropped_br1_image31prime,central,0.9901275634765624
cropped_br4_image24prime,central,0.9856768250465392
cropped_br4_image31prime,central,0.9772967100143432
cropped_br2_image44prime,central,0.98996239900589
cropped_br1_image27prime,central,0.9842085242271424
cropped_br4_image40prime,central,0.9744625687599182
cropped_br1_image17prime,central,0.978714883327484
cropped_br1_image20prime,central,0.9899346828460692
cropped_br4_image7prime,central,0.9784277677536012
cropped_br2_image36prime,central,0.972534954547882
cropped_br3_image22prime,g1020_persite,0.9897448420524596
cropped_br2_image38prime,g1020_persite,0.9851343631744384
cropped_br1_image12prime,g1020_persite,0.976946234703064
cropped_br2_image9prime,g1020_persite,0.9886484146118164
cropped_br4_image50prime,g1020_persite,0.983236849308014
cropped_br2_image17prime,g1020_persite,0.9844906330108644
cropped_br1_image40prime,g1020_persite,0.9733743071556092
cropped_br3_image37prime,g1020_persite,0.9836821556091307
cropped_br3_image41prime,g1020_persite,0.9851951003074646
cropped_br1_image6prime,g1020_persite,0.9849764704704284
cropped_br1_image31prime,g1020_persite,0.9869787693023682
cropped_br4_image24prime,g1020_persite,0.9847740530967712
cropped_br4_image31prime,g1020_persite,0.9792046546936036
cropped_br2_image44prime,g1020_persite,0.987125039100647
cropped_br1_image27prime,g1020_persite,0.9843094944953918
cropped_br4_image40prime,g1020_persite,0.975900650024414
cropped_br1_image17prime,g1020_persite,0.9837480783462524
cropped_br1_image20prime,g1020_persite,0.9835441708564758
cropped_br4_image7prime,g1020_persite,0.9823943376541138
cropped_br2_image36prime,g1020_persite,0.974465012550354
cropped_br3_image22prime,binrushed_fl_finetuned,0.9887725114822388
cropped_br2_image38prime,binrushed_fl_finetuned,0.9898515939712524
cropped_br1_image12prime,binrushed_fl_finetuned,0.984962284564972
cropped_br2_image9prime,binrushed_fl_finetuned,0.9868142008781432
cropped_br4_image50prime,binrushed_fl_finetuned,0.9832578897476196
cropped_br2_image17prime,binrushed_fl_finetuned,0.9898631572723388
cropped_br1_image40prime,binrushed_fl_finetuned,0.9817737340927124
cropped_br3_image37prime,binrushed_fl_finetuned,0.9865008592605592
cropped_br3_image41prime,binrushed_fl_finetuned,0.9854050874710084
cropped_br1_image6prime,binrushed_fl_finetuned,0.9863421320915222
cropped_br1_image31prime,binrushed_fl_finetuned,0.9902554750442504
cropped_br4_image24prime,binrushed_fl_finetuned,0.9809297323226928
cropped_br4_image31prime,binrushed_fl_finetuned,0.9817727208137512
cropped_br2_image44prime,binrushed_fl_finetuned,0.9887937307357788
cropped_br1_image27prime,binrushed_fl_finetuned,0.9888824820518494
cropped_br4_image40prime,binrushed_fl_finetuned,0.9806324243545532
cropped_br1_image17prime,binrushed_fl_finetuned,0.9850799441337584
cropped_br1_image20prime,binrushed_fl_finetuned,0.9909306168556212
cropped_br4_image7prime,binrushed_fl_finetuned,0.9837836027145386
cropped_br2_image36prime,binrushed_fl_finetuned,0.9785261750221252
cropped_br3_image22prime,magrabi_persite,0.9801385998725892
cropped_br2_image38prime,magrabi_persite,0.9774394631385804
cropped_br1_image12prime,magrabi_persite,0.9712048768997192
cropped_br2_image9prime,magrabi_persite,0.9827555418014526
cropped_br4_image50prime,magrabi_persite,0.9645007252693176
cropped_br2_image17prime,magrabi_persite,0.98083233833313
cropped_br1_image40prime,magrabi_persite,0.9760833382606506
cropped_br3_image37prime,magrabi_persite,0.9650537371635436
cropped_br3_image41prime,magrabi_persite,0.9817565083503724
cropped_br1_image6prime,magrabi_persite,0.9784848093986512
cropped_br1_image31prime,magrabi_persite,0.9811111688613892
cropped_br4_image24prime,magrabi_persite,0.9340417981147766
cropped_br4_image31prime,magrabi_persite,0.9718087911605836
cropped_br2_image44prime,magrabi_persite,0.98167222738266
cropped_br1_image27prime,magrabi_persite,0.966454267501831
cropped_br4_image40prime,magrabi_persite,0.964072585105896
cropped_br1_image17prime,magrabi_persite,0.982391893863678
cropped_br1_image20prime,magrabi_persite,0.9775338172912598
cropped_br4_image7prime,magrabi_persite,0.9724920988082886
cropped_br2_image36prime,magrabi_persite,0.975687563419342
cropped_br3_image22prime,chaksu_fl_finetuned,0.9907060265541076
cropped_br2_image38prime,chaksu_fl_finetuned,0.98268860578537
cropped_br1_image12prime,chaksu_fl_finetuned,0.979165256023407
cropped_br2_image9prime,chaksu_fl_finetuned,0.9863131642341614
cropped_br4_image50prime,chaksu_fl_finetuned,0.9896464943885804
cropped_br2_image17prime,chaksu_fl_finetuned,0.9812931418418884
cropped_br1_image40prime,chaksu_fl_finetuned,0.977743923664093
cropped_br3_image37prime,chaksu_fl_finetuned,0.9877024292945862
cropped_br3_image41prime,chaksu_fl_finetuned,0.9873144030570984
cropped_br1_image6prime,chaksu_fl_finetuned,0.9795826077461244
cropped_br1_image31prime,chaksu_fl_finetuned,0.9807493090629578
cropped_br4_image24prime,chaksu_fl_finetuned,0.979250192642212
cropped_br4_image31prime,chaksu_fl_finetuned,0.9780547618865968
cropped_br2_image44prime,chaksu_fl_finetuned,0.9860536456108092
cropped_br1_image27prime,chaksu_fl_finetuned,0.9802784323692322
cropped_br4_image40prime,chaksu_fl_finetuned,0.9717773795127868
cropped_br1_image17prime,chaksu_fl_finetuned,0.9761635661125184
cropped_br1_image20prime,chaksu_fl_finetuned,0.9846211075782776
cropped_br4_image7prime,chaksu_fl_finetuned,0.9844405055046082
cropped_br2_image36prime,chaksu_fl_finetuned,0.9775151610374452
cropped_br3_image22prime,messidor_persite,0.9875448942184448
cropped_br2_image38prime,messidor_persite,0.98896986246109
cropped_br1_image12prime,messidor_persite,0.9798912405967712
cropped_br2_image9prime,messidor_persite,0.986448347568512
cropped_br4_image50prime,messidor_persite,0.9839155077934264
cropped_br2_image17prime,messidor_persite,0.9886912107467652
cropped_br1_image40prime,messidor_persite,0.9748965501785278
cropped_br3_image37prime,messidor_persite,0.9862217903137208
cropped_br3_image41prime,messidor_persite,0.982595145702362
cropped_br1_image6prime,messidor_persite,0.9890305399894714
cropped_br1_image31prime,messidor_persite,0.9928296208381652
cropped_br4_image24prime,messidor_persite,0.9827945828437804
cropped_br4_image31prime,messidor_persite,0.9799854159355164
cropped_br2_image44prime,messidor_persite,0.9861653447151184
cropped_br1_image27prime,messidor_persite,0.9894341826438904
cropped_br4_image40prime,messidor_persite,0.975366234779358
cropped_br1_image17prime,messidor_persite,0.986586093902588
cropped_br1_image20prime,messidor_persite,0.9871708154678344
cropped_br4_image7prime,messidor_persite,0.9821608066558838
cropped_br2_image36prime,messidor_persite,0.9804289937019348
cropped_br3_image22prime,drishti_fl_finetuned,0.990019142627716
cropped_br2_image38prime,drishti_fl_finetuned,0.9781672358512878
cropped_br1_image12prime,drishti_fl_finetuned,0.9748458862304688
cropped_br2_image9prime,drishti_fl_finetuned,0.985571265220642
cropped_br4_image50prime,drishti_fl_finetuned,0.9844215512275696
cropped_br2_image17prime,drishti_fl_finetuned,0.9824291467666626
cropped_br1_image40prime,drishti_fl_finetuned,0.9740489721298218
cropped_br3_image37prime,drishti_fl_finetuned,0.987327754497528
cropped_br3_image41prime,drishti_fl_finetuned,0.9898101687431335
cropped_br1_image6prime,drishti_fl_finetuned,0.9781729578971864
cropped_br1_image31prime,drishti_fl_finetuned,0.9852153062820436
cropped_br4_image24prime,drishti_fl_finetuned,0.9831113219261168
cropped_br4_image31prime,drishti_fl_finetuned,0.9759088158607484
cropped_br2_image44prime,drishti_fl_finetuned,0.9873999953269958
cropped_br1_image27prime,drishti_fl_finetuned,0.9827302098274232
cropped_br4_image40prime,drishti_fl_finetuned,0.9735080003738404
cropped_br1_image17prime,drishti_fl_finetuned,0.974955141544342
cropped_br1_image20prime,drishti_fl_finetuned,0.9883219599723816
cropped_br4_image7prime,drishti_fl_finetuned,0.9770596623420716
cropped_br2_image36prime,drishti_fl_finetuned,0.971363127231598
cropped_br3_image22prime,origa_persite,0.985706627368927
cropped_br2_image38prime,origa_persite,0.9541847109794616
cropped_br1_image12prime,origa_persite,0.9639714360237122
cropped_br2_image9prime,origa_persite,0.981740653514862
cropped_br4_image50prime,origa_persite,0.9769362807273864
cropped_br2_image17prime,origa_persite,0.9757554531097412
cropped_br1_image40prime,origa_persite,0.9598726034164428
cropped_br3_image37prime,origa_persite,0.9805655479431152
cropped_br3_image41prime,origa_persite,0.989615797996521
cropped_br1_image6prime,origa_persite,0.969494640827179
cropped_br1_image31prime,origa_persite,0.9832513928413392
cropped_br4_image24prime,origa_persite,0.9849882125854492
cropped_br4_image31prime,origa_persite,0.97100031375885
cropped_br2_image44prime,origa_persite,0.9870234131813048
cropped_br1_image27prime,origa_persite,0.97800475358963
cropped_br4_image40prime,origa_persite,0.9640328884124756
cropped_br1_image17prime,origa_persite,0.9703799486160278
cropped_br1_image20prime,origa_persite,0.9876341223716736
cropped_br4_image7prime,origa_persite,0.962737202644348
cropped_br2_image36prime,origa_persite,0.964677095413208
cropped_br3_image22prime,g1020_fl_finetuned,0.990817129611969
cropped_br2_image38prime,g1020_fl_finetuned,0.9864241480827332
cropped_br1_image12prime,g1020_fl_finetuned,0.9837191104888916
cropped_br2_image9prime,g1020_fl_finetuned,0.9883845448493958
cropped_br4_image50prime,g1020_fl_finetuned,0.9821579456329346
cropped_br2_image17prime,g1020_fl_finetuned,0.9815108776092528
cropped_br1_image40prime,g1020_fl_finetuned,0.9790173172950744
cropped_br3_image37prime,g1020_fl_finetuned,0.9879756569862366
cropped_br3_image41prime,g1020_fl_finetuned,0.9882418513298036
cropped_br1_image6prime,g1020_fl_finetuned,0.9849619269371032
cropped_br1_image31prime,g1020_fl_finetuned,0.9848604202270508
cropped_br4_image24prime,g1020_fl_finetuned,0.9782039523124696
cropped_br4_image31prime,g1020_fl_finetuned,0.9814140200614928
cropped_br2_image44prime,g1020_fl_finetuned,0.9888209104537964
cropped_br1_image27prime,g1020_fl_finetuned,0.9821642637252808
cropped_br4_image40prime,g1020_fl_finetuned,0.9767889380455016
cropped_br1_image17prime,g1020_fl_finetuned,0.9758607745170592
cropped_br1_image20prime,g1020_fl_finetuned,0.9838945269584656
cropped_br4_image7prime,g1020_fl_finetuned,0.9888107180595398
cropped_br2_image36prime,g1020_fl_finetuned,0.9753968715667723
cropped_br3_image22prime,refuge_persite,0.9891000986099244
cropped_br2_image38prime,refuge_persite,0.9682673811912536
cropped_br1_image12prime,refuge_persite,0.9731019139289856
cropped_br2_image9prime,refuge_persite,0.9848984479904176
cropped_br4_image50prime,refuge_persite,0.9823851585388184
cropped_br2_image17prime,refuge_persite,0.9806303977966307
cropped_br1_image40prime,refuge_persite,0.9694678783416748
cropped_br3_image37prime,refuge_persite,0.9873293042182922
cropped_br3_image41prime,refuge_persite,0.9875618815422058
cropped_br1_image6prime,refuge_persite,0.9766248464584352
cropped_br1_image31prime,refuge_persite,0.985292673110962
cropped_br4_image24prime,refuge_persite,0.9842900037765504
cropped_br4_image31prime,refuge_persite,0.975247085094452
cropped_br2_image44prime,refuge_persite,0.9875070452690125
cropped_br1_image27prime,refuge_persite,0.9814523458480836
cropped_br4_image40prime,refuge_persite,0.9722140431404114
cropped_br1_image17prime,refuge_persite,0.9737014770507812
cropped_br1_image20prime,refuge_persite,0.9884362816810608
cropped_br4_image7prime,refuge_persite,0.9716506004333496
cropped_br2_image36prime,refuge_persite,0.968544900417328
cropped_br3_image22prime,magrabi_fl_finetuned,0.989074170589447
cropped_br2_image38prime,magrabi_fl_finetuned,0.9871039390563964
cropped_br1_image12prime,magrabi_fl_finetuned,0.9829999208450316
cropped_br2_image9prime,magrabi_fl_finetuned,0.9851974248886108
cropped_br4_image50prime,magrabi_fl_finetuned,0.9849840402603148
cropped_br2_image17prime,magrabi_fl_finetuned,0.9874517321586608
