image_name,model_name,dice_score
cropped_IMG_4488,binrushed_persite,0.9679283499717712
cropped_Image155,binrushed_persite,0.9543284177780152
cropped_P26_Image1,binrushed_persite,0.9697928428649902
cropped_IMG_3381,binrushed_persite,0.9719231724739076
cropped_IMG_3160,binrushed_persite,0.9441866874694824
cropped_IMG_3969,binrushed_persite,0.906722366809845
cropped_IMG_3195,binrushed_persite,0.9507161378860474
cropped_55,binrushed_persite,0.9795935750007628
cropped_IMG_3881,binrushed_persite,0.979276716709137
cropped_79,binrushed_persite,0.9485203623771667
cropped_IMG_3253,binrushed_persite,0.9614851474761964
cropped_P3_Image1,binrushed_persite,0.9728475213050842
cropped_Image146,binrushed_persite,0.9310293793678284
cropped_IMG_2769,binrushed_persite,0.973721981048584
cropped_Image129,binrushed_persite,0.9715572595596312
cropped_IMG_3413,binrushed_persite,0.9724998474121094
cropped_IMG_4257,binrushed_persite,0.9505215287208556
cropped_IMG_3510,binrushed_persite,0.9761529564857484
cropped_36,binrushed_persite,0.9798903465270996
cropped_IMG_3995,binrushed_persite,0.9525402188301086
cropped_IMG_2467,binrushed_persite,0.9490932822227478
cropped_IMG_2613,binrushed_persite,0.961641252040863
cropped_IMG_2628,binrushed_persite,0.9599354863166808
cropped_IMG_2636,binrushed_persite,0.948207676410675
cropped_IMG_3890,binrushed_persite,0.9621509313583374
cropped_IMG_3264,binrushed_persite,0.9755057096481324
cropped_IMG_3745,binrushed_persite,0.9580175280570984
cropped_116,binrushed_persite,0.981522262096405
cropped_IMG_2598,binrushed_persite,0.95857173204422
cropped_IMG_3232,binrushed_persite,0.9471803903579712
cropped_IMG_3432,binrushed_persite,0.9635419845581056
cropped_56,binrushed_persite,0.974737584590912
cropped_IMG_3398,binrushed_persite,0.9500125646591188
cropped_IMG_3231,binrushed_persite,0.9443891644477844
cropped_IMG_2491,binrushed_persite,0.9663085341453552
cropped_IMG_2503,binrushed_persite,0.9616150856018066
cropped_IMG_3442,binrushed_persite,0.925453007221222
cropped_IMG_3508,binrushed_persite,0.9568310379981996
cropped_IMG_2578,binrushed_persite,0.9571967720985411
cropped_IMG_2585,binrushed_persite,0.952526867389679
cropped_IMG_3583,binrushed_persite,0.9431199431419371
cropped_IMG_3248,binrushed_persite,0.9329820871353148
cropped_IMG_4424,binrushed_persite,0.9502098560333252
cropped_IMG_3457,binrushed_persite,0.9214585423469543
cropped_IMG_4558,binrushed_persite,0.958200752735138
cropped_IMG_3372,binrushed_persite,0.9547425508499146
cropped_IMG_4445,binrushed_persite,0.9513622522354126
cropped_IMG_4414,binrushed_persite,0.981378138065338
cropped_101,binrushed_persite,0.9885298609733582
cropped_IMG_2566,binrushed_persite,0.9695807099342346
cropped_IMG_3417,binrushed_persite,0.9654507637023926
cropped_86,binrushed_persite,0.9684075117111206
cropped_IMG_3557,binrushed_persite,0.9154934287071228
cropped_IMG_3574,binrushed_persite,0.976359248161316
cropped_Image128,binrushed_persite,0.9331472516059875
cropped_42,binrushed_persite,0.966655969619751
cropped_IMG_3823,binrushed_persite,0.9351592063903807
cropped_IMG_3321,binrushed_persite,0.9339612722396852
cropped_IMG_4110,binrushed_persite,0.9739691615104676
cropped_IMG_3394,binrushed_persite,0.9603290557861328
cropped_IMG_3222,binrushed_persite,0.9438204169273376
cropped_IMG_3644,binrushed_persite,0.9638026356697084
cropped_IMG_2453,binrushed_persite,0.9668365120887756
cropped_IMG_3549,binrushed_persite,0.9596463441848756
cropped_IMG_3520,binrushed_persite,0.9544439315795898
cropped_IMG_3205,binrushed_persite,0.9518094658851624
cropped_IMG_3352,binrushed_persite,0.9506714940071106
cropped_IMG_3309,binrushed_persite,0.9833688139915466
cropped_IMG_2483,binrushed_persite,0.9581664204597472
cropped_IMG_2540,binrushed_persite,0.9729408621788024
cropped_21,binrushed_persite,0.975014626979828
cropped_Image161,binrushed_persite,0.9509197473526
cropped_IMG_2570,binrushed_persite,0.9430722594261168
cropped_IMG_3261,binrushed_persite,0.9675707817077636
cropped_IMG_2750,binrushed_persite,0.9594080448150636
cropped_IMG_3816,binrushed_persite,0.9543769359588624
cropped_P3_Image2,binrushed_persite,0.9423423409461976
cropped_IMG_3657,binrushed_persite,0.9725487232208252
cropped_IMG_2741,binrushed_persite,0.9429632425308228
cropped_IMG_2506,binrushed_persite,0.9674422144889832
cropped_IMG_2539,binrushed_persite,0.9709832072257996
cropped_IMG_4400,binrushed_persite,0.9695240259170532
cropped_50,binrushed_persite,0.9832149147987366
cropped_7,binrushed_persite,0.9487547874450684
cropped_IMG_2718,binrushed_persite,0.9648450016975404
cropped_Image150,binrushed_persite,0.9524188041687012
cropped_IMG_3689,binrushed_persite,0.9583622217178344
cropped_IMG_3318,binrushed_persite,0.969189465045929
cropped_IMG_2639,binrushed_persite,0.9822540879249572
cropped_IMG_3192,binrushed_persite,0.969054400920868
cropped_IMG_3812,binrushed_persite,0.9761263132095336
cropped_IMG_3952,binrushed_persite,0.9588015079498292
cropped_IMG_4416,binrushed_persite,0.9714749455451964
cropped_27,binrushed_persite,0.961556911468506
cropped_Image122,binrushed_persite,0.941313087940216
cropped_94,binrushed_persite,0.965989589691162
cropped_IMG_4066,binrushed_persite,0.959842085838318
cropped_IMG_3282,binrushed_persite,0.9624346494674684
cropped_IMG_2443,binrushed_persite,0.9543519020080566
cropped_IMG_3294,binrushed_persite,0.8735587000846863
cropped_IMG_4418,binrushed_persite,0.9497912526130676
cropped_IMG_4131,binrushed_persite,0.9537233710289
cropped_IMG_2597,binrushed_persite,0.9761834144592284
cropped_IMG_2695,binrushed_persite,0.935980498790741
cropped_IMG_4258,binrushed_persite,0.967321515083313
cropped_IMG_3675,binrushed_persite,0.9765884280204772
cropped_IMG_2519,binrushed_persite,0.9634658098220824
cropped_IMG_2715,binrushed_persite,0.9607039093971252
cropped_IMG_2700,binrushed_persite,0.9631586670875548
cropped_IMG_2489,binrushed_persite,0.968827784061432
cropped_IMG_3913,binrushed_persite,0.9496415257453918
cropped_IMG_3563,binrushed_persite,0.9578555822372437
cropped_IMG_3305,binrushed_persite,0.966050148010254
cropped_IMG_3945,binrushed_persite,0.9655210971832277
cropped_IMG_4466,binrushed_persite,0.936354398727417
cropped_Image116,binrushed_persite,0.9134669303894044
cropped_IMG_2548,binrushed_persite,0.9720276594161988
cropped_IMG_3988,binrushed_persite,0.9577427506446838
cropped_IMG_3496,binrushed_persite,0.971261739730835
cropped_IMG_2511,binrushed_persite,0.9776301980018616
cropped_IMG_3978,binrushed_persite,0.9277716875076294
cropped_IMG_3679,binrushed_persite,0.9679001569747924
cropped_IMG_4561,binrushed_persite,0.969771444797516
cropped_IMG_3517,binrushed_persite,0.9614370465278624
cropped_IMG_2521,binrushed_persite,0.9505985975265504
cropped_38,binrushed_persite,0.9538398385047911
cropped_IMG_3539,binrushed_persite,0.956309974193573
cropped_54,binrushed_persite,0.9750242233276368
cropped_IMG_3468,binrushed_persite,0.9580596685409546
cropped_IMG_3536,binrushed_persite,0.9138190746307372
cropped_IMG_4404,binrushed_persite,0.9661815166473388
cropped_IMG_2549,binrushed_persite,0.9786989092826844
cropped_IMG_3250,binrushed_persite,0.9561646580696106
cropped_IMG_2753,binrushed_persite,0.9571543335914612
cropped_IMG_4203,binrushed_persite,0.9624375700950624
cropped_IMG_4488,pipeline1,0.9844064712524414
cropped_Image155,pipeline1,0.9858961701393129
cropped_P26_Image1,pipeline1,0.9875710010528564
cropped_IMG_3381,pipeline1,0.9876778721809388
cropped_IMG_3160,pipeline1,0.9826156497001648
cropped_IMG_3969,pipeline1,0.9761800169944764
cropped_IMG_3195,pipeline1,0.988980233669281
cropped_55,pipeline1,0.9883300065994264
cropped_IMG_3881,pipeline1,0.9886016845703124
cropped_79,pipeline1,0.9833599328994752
cropped_IMG_3253,pipeline1,0.9794065952301024
cropped_P3_Image1,pipeline1,0.991676390171051
cropped_Image146,pipeline1,0.9776672124862672
cropped_IMG_2769,pipeline1,0.9846672415733336
cropped_Image129,pipeline1,0.9824870824813844
cropped_IMG_3413,pipeline1,0.9919628500938416
cropped_IMG_4257,pipeline1,0.988088309764862
cropped_IMG_3510,pipeline1,0.9876059293746948
cropped_36,pipeline1,0.982932448387146
cropped_IMG_3995,pipeline1,0.9875174164772034
cropped_IMG_2467,pipeline1,0.9845761060714722
cropped_IMG_2613,pipeline1,0.9858258962631226
cropped_IMG_2628,pipeline1,0.982873558998108
cropped_IMG_2636,pipeline1,0.9806841611862184
cropped_IMG_3890,pipeline1,0.985925555229187
cropped_IMG_3264,pipeline1,0.9882526993751526
cropped_IMG_3745,pipeline1,0.9863804578781128
cropped_116,pipeline1,0.992926299571991
cropped_IMG_2598,pipeline1,0.9825301766395568
cropped_IMG_3232,pipeline1,0.9743518829345704
cropped_IMG_3432,pipeline1,0.9859689474105836
cropped_56,pipeline1,0.9851701259613036
cropped_IMG_3398,pipeline1,0.9896478652954102
cropped_IMG_3231,pipeline1,0.9821493625640868
cropped_IMG_2491,pipeline1,0.9872649312019348
cropped_IMG_2503,pipeline1,0.9867393374443054
cropped_IMG_3442,pipeline1,0.9672654271125792
cropped_IMG_3508,pipeline1,0.990248680114746
cropped_IMG_2578,pipeline1,0.9821990728378296
cropped_IMG_2585,pipeline1,0.9758621454238892
cropped_IMG_3583,pipeline1,0.9767749905586244
cropped_IMG_3248,pipeline1,0.9776886105537416
cropped_IMG_4424,pipeline1,0.9870757460594176
cropped_IMG_3457,pipeline1,0.97511488199234
cropped_IMG_4558,pipeline1,0.98919415473938
cropped_IMG_3372,pipeline1,0.9877712726593018
cropped_IMG_4445,pipeline1,0.9803536534309388
cropped_IMG_4414,pipeline1,0.9869866967201232
cropped_101,pipeline1,0.986133873462677
cropped_IMG_2566,pipeline1,0.984332263469696
cropped_IMG_3417,pipeline1,0.9904914498329164
cropped_86,pipeline1,0.9936589002609252
cropped_IMG_3557,pipeline1,0.9803308248519896
cropped_IMG_3574,pipeline1,0.9896838068962096
cropped_Image128,pipeline1,0.983370006084442
cropped_42,pipeline1,0.9900251626968384
cropped_IMG_3823,pipeline1,0.9789389967918396
cropped_IMG_3321,pipeline1,0.9782869815826416
cropped_IMG_4110,pipeline1,0.9859044551849364
cropped_IMG_3394,pipeline1,0.9915060997009276
cropped_IMG_3222,pipeline1,0.9820254445075988
cropped_IMG_3644,pipeline1,0.991850197315216
cropped_IMG_2453,pipeline1,0.9825908541679382
cropped_IMG_3549,pipeline1,0.9813202023506165
cropped_IMG_3520,pipeline1,0.9823437929153442
cropped_IMG_3205,pipeline1,0.9882369041442872
cropped_IMG_3352,pipeline1,0.9827126264572144
cropped_IMG_3309,pipeline1,0.9802677631378174
cropped_IMG_2483,pipeline1,0.9755342602729796
cropped_IMG_2540,pipeline1,0.9766401052474976
cropped_21,pipeline1,0.9883974194526672
cropped_Image161,pipeline1,0.9870155453681946
cropped_IMG_2570,pipeline1,0.980048418045044
cropped_IMG_3261,pipeline1,0.9797543883323668
cropped_IMG_2750,pipeline1,0.9788652658462524
cropped_IMG_3816,pipeline1,0.988144874572754
cropped_P3_Image2,pipeline1,0.979468822479248
cropped_IMG_3657,pipeline1,0.9869771003723145
cropped_IMG_2741,pipeline1,0.977094829082489
cropped_IMG_2506,pipeline1,0.9864142537117004
cropped_IMG_2539,pipeline1,0.9892579913139344
cropped_IMG_4400,pipeline1,0.9857140183448792
cropped_50,pipeline1,0.9845990538597108
cropped_7,pipeline1,0.9814673662185668
cropped_IMG_2718,pipeline1,0.9833828210830688
cropped_Image150,pipeline1,0.9899654388427734
cropped_IMG_3689,pipeline1,0.9855358004570008
cropped_IMG_3318,pipeline1,0.9876399636268616
cropped_IMG_2639,pipeline1,0.9876365661621094
cropped_IMG_3192,pipeline1,0.987721860408783
cropped_IMG_3812,pipeline1,0.9867534041404724
cropped_IMG_3952,pipeline1,0.980546772480011
cropped_IMG_4416,pipeline1,0.9860242605209352
cropped_27,pipeline1,0.985485017299652
cropped_Image122,pipeline1,0.9864646196365356
cropped_94,pipeline1,0.9821793437004088
cropped_IMG_4066,pipeline1,0.9896435141563416
cropped_IMG_3282,pipeline1,0.9858373999595642
cropped_IMG_2443,pipeline1,0.9825735688209534
cropped_IMG_3294,pipeline1,0.978939950466156
cropped_IMG_4418,pipeline1,0.976932406425476
cropped_IMG_4131,pipeline1,0.9867883324623108
cropped_IMG_2597,pipeline1,0.9821683168411256
cropped_IMG_2695,pipeline1,0.97947496175766
cropped_IMG_4258,pipeline1,0.9877909421920776
cropped_IMG_3675,pipeline1,0.976646363735199
cropped_IMG_2519,pipeline1,0.9884504675865172
cropped_IMG_2715,pipeline1,0.9901575446128844
cropped_IMG_2700,pipeline1,0.9917359352111816
cropped_IMG_2489,pipeline1,0.9813191890716552
cropped_IMG_3913,pipeline1,0.9773011803627014
cropped_IMG_3563,pipeline1,0.9882150292396544
cropped_IMG_3305,pipeline1,0.9843264818191528
cropped_IMG_3945,pipeline1,0.990220308303833
cropped_IMG_4466,pipeline1,0.988894522190094
cropped_Image116,pipeline1,0.9748088717460632
cropped_IMG_2548,pipeline1,0.9879643321037292
cropped_IMG_3988,pipeline1,0.985972225666046
cropped_IMG_3496,pipeline1,0.9841004014015198
cropped_IMG_2511,pipeline1,0.982325792312622
cropped_IMG_3978,pipeline1,0.9804823398590088
cropped_IMG_3679,pipeline1,0.985409140586853
cropped_IMG_4561,pipeline1,0.987101435661316
cropped_IMG_3517,pipeline1,0.98481547832489
cropped_IMG_2521,pipeline1,0.9870654344558716
cropped_38,pipeline1,0.9884333610534668
cropped_IMG_3539,pipeline1,0.980022430419922
cropped_54,pipeline1,0.9900043606758118
cropped_IMG_3468,pipeline1,0.9858968257904052
cropped_IMG_3536,pipeline1,0.9876393675804138
cropped_IMG_4404,pipeline1,0.9840957522392272
cropped_IMG_2549,pipeline1,0.9906461834907532
cropped_IMG_3250,pipeline1,0.9787386655807496
cropped_IMG_2753,pipeline1,0.977530598640442
cropped_IMG_4203,pipeline1,0.9848503470420836
cropped_IMG_4488,chaksu_persite,0.9836827516555786
cropped_Image155,chaksu_persite,0.9868127703666688
cropped_P26_Image1,chaksu_persite,0.9889516830444336
cropped_IMG_3381,chaksu_persite,0.9855018258094788
cropped_IMG_3160,chaksu_persite,0.9830996990203856
cropped_IMG_3969,chaksu_persite,0.9733801484107972
cropped_IMG_3195,chaksu_persite,0.9859562516212464
cropped_55,chaksu_persite,0.9891926050186156
cropped_IMG_3881,chaksu_persite,0.9872283339500428
cropped_79,chaksu_persite,0.9841929078102112
cropped_IMG_3253,chaksu_persite,0.9772960543632508
cropped_P3_Image1,chaksu_persite,0.9892337322235109
cropped_Image146,chaksu_persite,0.984115183353424
cropped_IMG_2769,chaksu_persite,0.9856361746788024
cropped_Image129,chaksu_persite,0.980963945388794
cropped_IMG_3413,chaksu_persite,0.9893043637275696
cropped_IMG_4257,chaksu_persite,0.9920092821121216
cropped_IMG_3510,chaksu_persite,0.9884589910507202
cropped_36,chaksu_persite,0.9870749115943908
cropped_IMG_3995,chaksu_persite,0.985051155090332
cropped_IMG_2467,chaksu_persite,0.985517680644989
cropped_IMG_2613,chaksu_persite,0.9866905808448792
cropped_IMG_2628,chaksu_persite,0.984091818332672
cropped_IMG_2636,chaksu_persite,0.9808945059776306
cropped_IMG_3890,chaksu_persite,0.9879354238510132
cropped_IMG_3264,chaksu_persite,0.9864174127578736
cropped_IMG_3745,chaksu_persite,0.9855989813804626
cropped_116,chaksu_persite,0.990998923778534
cropped_IMG_2598,chaksu_persite,0.9837454557418824
cropped_IMG_3232,chaksu_persite,0.9744458794593812
cropped_IMG_3432,chaksu_persite,0.9867375493049622
cropped_56,chaksu_persite,0.9883785843849182
cropped_IMG_3398,chaksu_persite,0.9879940748214722
cropped_IMG_3231,chaksu_persite,0.9837074875831604
cropped_IMG_2491,chaksu_persite,0.9874007105827332
cropped_IMG_2503,chaksu_persite,0.987192153930664
cropped_IMG_3442,chaksu_persite,0.9667625427246094
cropped_IMG_3508,chaksu_persite,0.9905535578727722
cropped_IMG_2578,chaksu_persite,0.9811826944351196
cropped_IMG_2585,chaksu_persite,0.9788740277290344
cropped_IMG_3583,chaksu_persite,0.979918360710144
cropped_IMG_3248,chaksu_persite,0.981971025466919
cropped_IMG_4424,chaksu_persite,0.989637553691864
cropped_IMG_3457,chaksu_persite,0.9770044684410096
cropped_IMG_4558,chaksu_persite,0.989329755306244
cropped_IMG_3372,chaksu_persite,0.987568974494934
cropped_IMG_4445,chaksu_persite,0.9809309244155884
cropped_IMG_4414,chaksu_persite,0.9851990342140198
cropped_101,chaksu_persite,0.9865359663963318
cropped_IMG_2566,chaksu_persite,0.9857417345046996
cropped_IMG_3417,chaksu_persite,0.9909493923187256
cropped_86,chaksu_persite,0.9924532175064088
cropped_IMG_3557,chaksu_persite,0.9820358157157898
cropped_IMG_3574,chaksu_persite,0.9870631098747252
cropped_Image128,chaksu_persite,0.9849226474761964
cropped_42,chaksu_persite,0.9919202327728271
cropped_IMG_3823,chaksu_persite,0.9773391485214232
cropped_IMG_3321,chaksu_persite,0.979780614376068
cropped_IMG_4110,chaksu_persite,0.9835087060928344
cropped_IMG_3394,chaksu_persite,0.9901947975158693
cropped_IMG_3222,chaksu_persite,0.9863856434822084
cropped_IMG_3644,chaksu_persite,0.9874922633171082
cropped_IMG_2453,chaksu_persite,0.981464385986328
cropped_IMG_3549,chaksu_persite,0.9842946529388428
cropped_IMG_3520,chaksu_persite,0.9849833846092224
cropped_IMG_3205,chaksu_persite,0.9897779822349548
cropped_IMG_3352,chaksu_persite,0.9814497232437134
cropped_IMG_3309,chaksu_persite,0.9798452258110046
cropped_IMG_2483,chaksu_persite,0.9775807857513428
cropped_IMG_2540,chaksu_persite,0.973725199699402
cropped_21,chaksu_persite,0.989691197872162
cropped_Image161,chaksu_persite,0.9903687238693236
cropped_IMG_2570,chaksu_persite,0.9683663249015808
cropped_IMG_3261,chaksu_persite,0.9806270599365234
cropped_IMG_2750,chaksu_persite,0.981975555419922
cropped_IMG_3816,chaksu_persite,0.988607943058014
cropped_P3_Image2,chaksu_persite,0.9825931191444396
cropped_IMG_3657,chaksu_persite,0.9840829968452454
cropped_IMG_2741,chaksu_persite,0.9776897430419922
cropped_IMG_2506,chaksu_persite,0.9869105219841005
cropped_IMG_2539,chaksu_persite,0.988370418548584
cropped_IMG_4400,chaksu_persite,0.989386796951294
cropped_50,chaksu_persite,0.9832388758659364
cropped_7,chaksu_persite,0.9837486743927002
cropped_IMG_2718,chaksu_persite,0.986388087272644
cropped_Image150,chaksu_persite,0.9924494624137878
cropped_IMG_3689,chaksu_persite,0.9904099106788636
cropped_IMG_3318,chaksu_persite,0.9872718453407288
cropped_IMG_2639,chaksu_persite,0.9879745244979858
cropped_IMG_3192,chaksu_persite,0.9884990453720092
cropped_IMG_3812,chaksu_persite,0.9830490350723268
cropped_IMG_3952,chaksu_persite,0.9810858964920044
cropped_IMG_4416,chaksu_persite,0.9848875403404236
cropped_27,chaksu_persite,0.9868863224983216
cropped_Image122,chaksu_persite,0.9859877824783324
cropped_94,chaksu_persite,0.983160436153412
cropped_IMG_4066,chaksu_persite,0.9887405037879944
cropped_IMG_3282,chaksu_persite,0.9847903251647948
cropped_IMG_2443,chaksu_persite,0.9860121011734008
cropped_IMG_3294,chaksu_persite,0.9796862602233888
cropped_IMG_4418,chaksu_persite,0.9801509976387024
cropped_IMG_4131,chaksu_persite,0.9912260174751282
cropped_IMG_2597,chaksu_persite,0.9796351790428162
cropped_IMG_2695,chaksu_persite,0.9805091619491576
cropped_IMG_4258,chaksu_persite,0.987235426902771
cropped_IMG_3675,chaksu_persite,0.9777595400810242
cropped_IMG_2519,chaksu_persite,0.9894433617591858
cropped_IMG_2715,chaksu_persite,0.991679310798645
cropped_IMG_2700,chaksu_persite,0.9866719841957092
cropped_IMG_2489,chaksu_persite,0.9838894605636596
cropped_IMG_3913,chaksu_persite,0.979016125202179
cropped_IMG_3563,chaksu_persite,0.9878632426261902
cropped_IMG_3305,chaksu_persite,0.9863387942314148
cropped_IMG_3945,chaksu_persite,0.9836594462394714
cropped_IMG_4466,chaksu_persite,0.9890286326408386
cropped_Image116,chaksu_persite,0.980715811252594
cropped_IMG_2548,chaksu_persite,0.9898712635040284
cropped_IMG_3988,chaksu_persite,0.9867150783538818
cropped_IMG_3496,chaksu_persite,0.9869747161865234
cropped_IMG_2511,chaksu_persite,0.980587601661682
cropped_IMG_3978,chaksu_persite,0.9793389439582824
cropped_IMG_3679,chaksu_persite,0.9851474761962892
cropped_IMG_4561,chaksu_persite,0.9862875938415528
cropped_IMG_3517,chaksu_persite,0.9861232042312622
cropped_IMG_2521,chaksu_persite,0.98636132478714
cropped_38,chaksu_persite,0.9899242520332336
cropped_IMG_3539,chaksu_persite,0.9816049337387084
cropped_54,chaksu_persite,0.9899733066558838
cropped_IMG_3468,chaksu_persite,0.9879674315452576
cropped_IMG_3536,chaksu_persite,0.98936128616333
cropped_IMG_4404,chaksu_persite,0.9863103032112122
cropped_IMG_2549,chaksu_persite,0.9890066385269164
cropped_IMG_3250,chaksu_persite,0.9851546883583068
cropped_IMG_2753,chaksu_persite,0.9774914979934692
cropped_IMG_4203,chaksu_persite,0.983881175518036
cropped_IMG_4488,pipeline2,0.9810518026351928
cropped_Image155,pipeline2,0.9876580238342284
cropped_P26_Image1,pipeline2,0.9891656041145324
cropped_IMG_3381,pipeline2,0.9875433444976808
cropped_IMG_3160,pipeline2,0.9837340116500854
cropped_IMG_3969,pipeline2,0.9757992029190063
cropped_IMG_3195,pipeline2,0.9866938591003418
cropped_55,pipeline2,0.987424910068512
cropped_IMG_3881,pipeline2,0.9852662682533264
cropped_79,pipeline2,0.984027624130249
cropped_IMG_3253,pipeline2,0.9807903170585632
cropped_P3_Image1,pipeline2,0.9909868836402892
cropped_Image146,pipeline2,0.9790918827056884
cropped_IMG_2769,pipeline2,0.9821319580078124
cropped_Image129,pipeline2,0.981467306613922
cropped_IMG_3413,pipeline2,0.9898736476898192
cropped_IMG_4257,pipeline2,0.9896095395088196
cropped_IMG_3510,pipeline2,0.9882071018218994
cropped_36,pipeline2,0.982113480567932
cropped_IMG_3995,pipeline2,0.9879043102264404
cropped_IMG_2467,pipeline2,0.985342800617218
cropped_IMG_2613,pipeline2,0.9856802225112916
cropped_IMG_2628,pipeline2,0.9805033206939696
cropped_IMG_2636,pipeline2,0.980838656425476
cropped_IMG_3890,pipeline2,0.986946940422058
cropped_IMG_3264,pipeline2,0.98676598072052
cropped_IMG_3745,pipeline2,0.9862202405929564
cropped_116,pipeline2,0.9920141696929932
cropped_IMG_2598,pipeline2,0.9820054173469543
cropped_IMG_3232,pipeline2,0.9753475189208984
cropped_IMG_3432,pipeline2,0.984338402748108
cropped_56,pipeline2,0.9830174446105956
cropped_IMG_3398,pipeline2,0.990153193473816
cropped_IMG_3231,pipeline2,0.9847931265830994
cropped_IMG_2491,pipeline2,0.9861225485801696
cropped_IMG_2503,pipeline2,0.986649453639984
cropped_IMG_3442,pipeline2,0.9696146845817566
cropped_IMG_3508,pipeline2,0.9925343990325928
cropped_IMG_2578,pipeline2,0.983155071735382
cropped_IMG_2585,pipeline2,0.9768002033233644
cropped_IMG_3583,pipeline2,0.977673351764679
