image_name,model_name,dice_score
cropped_drishtiGS_066,binrushed_persite,0.9569650888442992
cropped_drishtiGS_010,binrushed_persite,0.9799403548240662
cropped_drishtiGS_084,binrushed_persite,0.973019242286682
cropped_drishtiGS_090,binrushed_persite,0.9723055958747864
cropped_drishtiGS_011,binrushed_persite,0.9621954560279846
cropped_drishtiGS_016,binrushed_persite,0.9801263213157654
cropped_drishtiGS_087,binrushed_persite,0.9648130536079408
cropped_drishtiGS_055,binrushed_persite,0.9551252126693726
cropped_drishtiGS_048,binrushed_persite,0.9718438982963562
cropped_drishtiGS_059,binrushed_persite,0.9577856063842772
cropped_drishtiGS_029,binrushed_persite,0.94597727060318
cropped_drishtiGS_066,pipeline1,0.985648512840271
cropped_drishtiGS_010,pipeline1,0.9819265007972716
cropped_drishtiGS_084,pipeline1,0.9844262599945068
cropped_drishtiGS_090,pipeline1,0.9852533936500548
cropped_drishtiGS_011,pipeline1,0.9867579340934752
cropped_drishtiGS_016,pipeline1,0.989914894104004
cropped_drishtiGS_087,pipeline1,0.9912004470825196
cropped_drishtiGS_055,pipeline1,0.9875706434249878
cropped_drishtiGS_048,pipeline1,0.9904844164848328
cropped_drishtiGS_059,pipeline1,0.9904502034187316
cropped_drishtiGS_029,pipeline1,0.9870014190673828
cropped_drishtiGS_066,chaksu_persite,0.986720085144043
cropped_drishtiGS_010,chaksu_persite,0.9835962653160096
cropped_drishtiGS_084,chaksu_persite,0.984616994857788
cropped_drishtiGS_090,chaksu_persite,0.9880071878433228
cropped_drishtiGS_011,chaksu_persite,0.9896017909049988
cropped_drishtiGS_016,chaksu_persite,0.9891173839569092
cropped_drishtiGS_087,chaksu_persite,0.987156331539154
cropped_drishtiGS_055,chaksu_persite,0.984855055809021
cropped_drishtiGS_048,chaksu_persite,0.9856958985328674
cropped_drishtiGS_059,chaksu_persite,0.985865831375122
cropped_drishtiGS_029,chaksu_persite,0.9899206757545472
cropped_drishtiGS_066,pipeline2,0.9860904216766356
cropped_drishtiGS_010,pipeline2,0.9825409650802612
cropped_drishtiGS_084,pipeline2,0.9829030632972716
cropped_drishtiGS_090,pipeline2,0.9847356081008912
cropped_drishtiGS_011,pipeline2,0.987622320652008
cropped_drishtiGS_016,pipeline2,0.988178551197052
cropped_drishtiGS_087,pipeline2,0.990175187587738
cropped_drishtiGS_055,pipeline2,0.9857769012451172
cropped_drishtiGS_048,pipeline2,0.9888062477111816
cropped_drishtiGS_059,pipeline2,0.9903348684310912
cropped_drishtiGS_029,pipeline2,0.9883990287780762
cropped_drishtiGS_066,drishti_persite,0.9738640189170836
cropped_drishtiGS_010,drishti_persite,0.9822410345077516
cropped_drishtiGS_084,drishti_persite,0.9806984066963196
cropped_drishtiGS_090,drishti_persite,0.984420120716095
cropped_drishtiGS_011,drishti_persite,0.9834389686584472
