image_name,model_name,dice_score
cropped_magrabi_female_image5prime,binrushed_persite,0.9733421802520752
cropped_magrabi_male_image10prime,binrushed_persite,0.9800727367401124
cropped_magrabi_male_image15prime,binrushed_persite,0.9787602424621582
cropped_magrabi_female_image11prime,binrushed_persite,0.980212926864624
cropped_magrabi_female_image44prime,binrushed_persite,0.990545094013214
cropped_magrabi_male_image24prime,binrushed_persite,0.9776705503463744
cropped_magrabi_male_image40prime,binrushed_persite,0.982971966266632
cropped_magrabi_male_image37prime,binrushed_persite,0.9867202639579772
cropped_magrabi_female_image36prime,binrushed_persite,0.9757325649261476
cropped_magrabi_male_image33prime,binrushed_persite,0.9685453176498412
cropped_magrabi_female_image5prime,pipeline1,0.9880384206771852
cropped_magrabi_male_image10prime,pipeline1,0.9825127720832824
cropped_magrabi_male_image15prime,pipeline1,0.9795714020729064
cropped_magrabi_female_image11prime,pipeline1,0.9881495237350464
cropped_magrabi_female_image44prime,pipeline1,0.99024498462677
cropped_magrabi_male_image24prime,pipeline1,0.9817368984222412
cropped_magrabi_male_image40prime,pipeline1,0.9798203110694884
cropped_magrabi_male_image37prime,pipeline1,0.9852870106697084
cropped_magrabi_female_image36prime,pipeline1,0.976530373096466
cropped_magrabi_male_image33prime,pipeline1,0.9772771596908568
cropped_magrabi_female_image5prime,chaksu_persite,0.9872133135795592
cropped_magrabi_male_image10prime,chaksu_persite,0.9774263501167296
cropped_magrabi_male_image15prime,chaksu_persite,0.9809872508049012
cropped_magrabi_female_image11prime,chaksu_persite,0.9820504188537598
cropped_magrabi_female_image44prime,chaksu_persite,0.9862853288650512
cropped_magrabi_male_image24prime,chaksu_persite,0.9706026315689088
cropped_magrabi_male_image40prime,chaksu_persite,0.9738703966140748
cropped_magrabi_male_image37prime,chaksu_persite,0.984197437763214
cropped_magrabi_female_image36prime,chaksu_persite,0.9764063954353333
cropped_magrabi_male_image33prime,chaksu_persite,0.9717707633972168
cropped_magrabi_female_image5prime,pipeline2,0.989192008972168
cropped_magrabi_male_image10prime,pipeline2,0.98273503780365
cropped_magrabi_male_image15prime,pipeline2,0.9757046103477478
cropped_magrabi_female_image11prime,pipeline2,0.9878833293914796
cropped_magrabi_female_image44prime,pipeline2,0.9892027378082277
cropped_magrabi_male_image24prime,pipeline2,0.981489598751068
cropped_magrabi_male_image40prime,pipeline2,0.978347897529602
cropped_magrabi_male_image37prime,pipeline2,0.9855675101280212
cropped_magrabi_female_image36prime,pipeline2,0.9789426922798156
cropped_magrabi_male_image33prime,pipeline2,0.9729562401771544
cropped_magrabi_female_image5prime,drishti_persite,0.9817623496055604
cropped_magrabi_male_image10prime,drishti_persite,0.9756737351417542
cropped_magrabi_male_image15prime,drishti_persite,0.9716081619262696
cropped_magrabi_female_image11prime,drishti_persite,0.97157222032547
cropped_magrabi_female_image44prime,drishti_persite,0.9806329607963562
cropped_magrabi_male_image24prime,drishti_persite,0.969110071659088
cropped_magrabi_male_image40prime,drishti_persite,0.9775823950767516
cropped_magrabi_male_image37prime,drishti_persite,0.9775486588478088
cropped_magrabi_female_image36prime,drishti_persite,0.9762526750564576
cropped_magrabi_male_image33prime,drishti_persite,0.9578800201416016
cropped_magrabi_female_image5prime,pipeline3,0.9905155897140504
cropped_magrabi_male_image10prime,pipeline3,0.985381543636322
cropped_magrabi_male_image15prime,pipeline3,0.9773589372634888
cropped_magrabi_female_image11prime,pipeline3,0.989282727241516
cropped_magrabi_female_image44prime,pipeline3,0.9918396472930908
cropped_magrabi_male_image24prime,pipeline3,0.9874261021614076
cropped_magrabi_male_image40prime,pipeline3,0.9843860268592834
cropped_magrabi_male_image37prime,pipeline3,0.9881640672683716
cropped_magrabi_female_image36prime,pipeline3,0.9792067408561708
cropped_magrabi_male_image33prime,pipeline3,0.980205237865448
cropped_magrabi_female_image5prime,central,0.9905568361282348
cropped_magrabi_male_image10prime,central,0.9866992235183716
cropped_magrabi_male_image15prime,central,0.973724365234375
cropped_magrabi_female_image11prime,central,0.9892178177833556
cropped_magrabi_female_image44prime,central,0.9898706674575806
cropped_magrabi_male_image24prime,central,0.989577293395996
cropped_magrabi_male_image40prime,central,0.9838063716888428
cropped_magrabi_male_image37prime,central,0.9877490997314452
cropped_magrabi_female_image36prime,central,0.980360209941864
cropped_magrabi_male_image33prime,central,0.9833908677101136
