Model_A,Model_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,Wilcoxon_Stat,Raw_p,Corrected_p,Reject_Null,Better_Model,Significant_Winner
binrushed_fl_finetuned,binrushed_persite,0.9807104359973561,0.9654633727940646,0.9791346788406372,0.9648130536079408,0.004252929864921946,0.01094559367843331,1.0,0.001953125,0.451171875,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,central,0.9807104359973561,0.9853647405450995,0.9791346788406372,0.9858869314193726,0.004252929864921946,0.002818648231477165,4.0,0.0068359375,1.0,False,central,None
binrushed_fl_finetuned,chaksu_fl_finetuned,0.9807104359973561,0.9876964742487128,0.9791346788406372,0.9886196851730348,0.004252929864921946,0.002218533457948324,1.0,0.001953125,0.451171875,False,chaksu_fl_finetuned,None
binrushed_fl_finetuned,chaksu_persite,0.9807104359973561,0.9868321364576166,0.9791346788406372,0.986720085144043,0.004252929864921946,0.0021317167955417723,5.0,0.009765625,1.0,False,chaksu_persite,None
binrushed_fl_finetuned,drishti_fl_finetuned,0.9807104359973561,0.9871292168443854,0.9791346788406372,0.986222207546234,0.004252929864921946,0.0030378360829455345,0.0,0.0009765625,0.2255859375,False,drishti_fl_finetuned,None
binrushed_fl_finetuned,drishti_persite,0.9807104359973561,0.9811370806260542,0.9791346788406372,0.9814196825027466,0.004252929864921946,0.003936767919437679,29.0,0.7646484375,1.0,False,drishti_persite,None
binrushed_fl_finetuned,g1020_fl_finetuned,0.9807104359973561,0.9846218770200555,0.9791346788406372,0.9840060472488404,0.004252929864921946,0.0042754639957268805,9.0,0.0322265625,1.0,False,g1020_fl_finetuned,None
binrushed_fl_finetuned,g1020_persite,0.9807104359973561,0.9827732010321184,0.9791346788406372,0.9816348552703856,0.004252929864921946,0.004778793549439592,16.0,0.1474609375,1.0,False,g1020_persite,None
binrushed_fl_finetuned,magrabi_fl_finetuned,0.9807104359973561,0.9792845032431863,0.9791346788406372,0.979313313961029,0.004252929864921946,0.004796649761001697,19.0,0.240234375,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,magrabi_persite,0.9807104359973561,0.9532054229216143,0.9791346788406372,0.954471230506897,0.004252929864921946,0.014576832142886912,0.0,0.0009765625,0.2255859375,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,messidor_fl_finetuned,0.9807104359973561,0.9795776876536283,0.9791346788406372,0.9802677631378174,0.004252929864921946,0.004257381711684782,16.0,0.1474609375,1.0,False,binrushed_fl_finetuned,None
