Model_A,Model_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,Wilcoxon_Stat,Raw_p,Corrected_p,Reject_Null,Better_Model,Significant_Winner
binrushed_fl_finetuned,binrushed_persite,0.9829655058529913,0.9490500749373922,0.983434557914734,0.9516234397888184,0.004970907318084138,0.02082615415608539,0.0,3.552713678800501e-15,8.206768598029157e-13,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,central,0.9829655058529913,0.9866720510988819,0.983434557914734,0.9874390959739684,0.004970907318084138,0.00664251385217677,228.0,6.80984976852983e-05,0.015730752965303907,True,central,central
binrushed_fl_finetuned,chaksu_fl_finetuned,0.9829655058529913,0.9792881680994617,0.983434557914734,0.9792901873588562,0.004970907318084138,0.004718387526623325,109.0,3.7832698751572025e-08,8.739353411613138e-06,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,chaksu_persite,0.9829655058529913,0.9675292202404567,0.983434557914734,0.9678751230239868,0.004970907318084138,0.00805883858949402,1.0,7.105427357601002e-15,1.6413537196058314e-12,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,drishti_fl_finetuned,0.9829655058529913,0.9839484095573425,0.983434557914734,0.9845751523971558,0.004970907318084138,0.005284352468530138,448.0,0.10318385616753645,1.0,False,drishti_fl_finetuned,None
binrushed_fl_finetuned,drishti_persite,0.9829655058529913,0.9373789040409789,0.983434557914734,0.9391789436340332,0.004970907318084138,0.0214546518013179,0.0,3.552713678800501e-15,8.206768598029157e-13,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,g1020_fl_finetuned,0.9829655058529913,0.9812584701849489,0.983434557914734,0.9820677638053894,0.004970907318084138,0.004801311500225879,186.0,7.306268877016464e-06,0.0016877481105908032,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,g1020_persite,0.9829655058529913,0.9796262772715821,0.983434557914734,0.9794917106628418,0.004970907318084138,0.004563124273305854,112.0,4.823010968380004e-08,1.1141155336957809e-05,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,magrabi_fl_finetuned,0.9829655058529913,0.9825955434721343,0.983434557914734,0.982519507408142,0.004970907318084138,0.0046225890818100525,472.0,0.16513127446233256,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,magrabi_persite,0.9829655058529913,0.9537768351788424,0.983434557914734,0.9573900103569032,0.004970907318084138,0.020041602233339218,0.0,3.552713678800501e-15,8.206768598029157e-13,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,messidor_fl_finetuned,0.9829655058529913,0.9816378318533605,0.983434557914734,0.981999397277832,0.004970907318084138,0.005059071944052133,241.0,0.00012678650674402547,0.029287683057869884,True,binrushed_fl_finetuned,binrushed_fl_finetuned
