Model_A,Model_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,Wilcoxon_Stat,Raw_p,Corrected_p,Reject_Null,Better_Model,Significant_Winner
binrushed_fl_finetuned,binrushed_persite,0.9783075446007299,0.9431005774759779,0.9789251983165741,0.9522714614868164,0.009375227985525172,0.032857236237972653,79.0,1.8313869139698845e-17,4.2305037712704334e-15,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,central,0.9783075446007299,0.9798871237857669,0.9789251983165741,0.9813442230224609,0.009375227985525172,0.008144335226014187,1576.0,0.0004535979952458877,0.10478113690180005,False,central,None
binrushed_fl_finetuned,chaksu_fl_finetuned,0.9783075446007299,0.9774631144953709,0.9789251983165741,0.9788941144943236,0.009375227985525172,0.009177965742507503,2166.0,0.12423632458268313,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,chaksu_persite,0.9783075446007299,0.9719845956447077,0.9789251983165741,0.9740303456783296,0.009375227985525172,0.011178297288685662,719.0,1.9203153240563212e-10,4.435928398570102e-08,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,drishti_fl_finetuned,0.9783075446007299,0.9784622537154778,0.9789251983165741,0.9804035425186157,0.009375227985525172,0.009562026599389546,2416.0,0.48225065619684304,1.0,False,drishti_fl_finetuned,None
binrushed_fl_finetuned,drishti_persite,0.9783075446007299,0.9464787531132791,0.9789251983165741,0.9554377198219299,0.009375227985525172,0.02903574407083481,68.0,1.3336697799198229e-17,3.080777191614791e-15,True,binrushed_fl_finetuned,binrushed_fl_finetuned
binrushed_fl_finetuned,g1020_fl_finetuned,0.9783075446007299,0.9803304602118099,0.9789251983165741,0.981674313545227,0.009375227985525172,0.007909851200449763,1270.0,5.947596858819306e-06,0.0013738948743872597,True,g1020_fl_finetuned,g1020_fl_finetuned
binrushed_fl_finetuned,g1020_persite,0.9783075446007299,0.9796035342356738,0.9789251983165741,0.9810349643230438,0.009375227985525172,0.008234426321497604,1755.0,0.003623254292606501,0.8369717415921017,False,g1020_persite,None
binrushed_fl_finetuned,magrabi_fl_finetuned,0.9783075446007299,0.976945593660953,0.9789251983165741,0.9782106578350067,0.009375227985525172,0.008823497897397694,1587.0,0.0005203807881663306,0.12020796206642236,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,magrabi_persite,0.9783075446007299,0.9462809825644773,0.9789251983165741,0.9542579054832458,0.009375227985525172,0.031151610058360476,120.0,5.902712420489463e-17,1.3635265691330658e-14,True,binrushed_fl_finetuned,binrushed_fl_finetuned
