Model_A,Model_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,Wilcoxon_Stat,Raw_p,Corrected_p,Reject_Null,Better_Model,Significant_Winner
binrushed_fl_finetuned,binrushed_persite,0.788446383042769,0.6367812319235369,0.7947832942008972,0.598868191242218,0.06696827831310148,0.1022012368270514,1.0,0.001953125,0.451171875,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,central,0.788446383042769,0.9396376230499961,0.7947832942008972,0.9432281255722046,0.06696827831310148,0.03822001397531488,0.0,0.0009765625,0.2255859375,False,central,None
binrushed_fl_finetuned,chaksu_fl_finetuned,0.788446383042769,0.8714610013094816,0.7947832942008972,0.8692260384559631,0.06696827831310148,0.054961250492885735,0.0,0.0009765625,0.2255859375,False,chaksu_fl_finetuned,None
binrushed_fl_finetuned,chaksu_persite,0.788446383042769,0.8399584510109641,0.7947832942008972,0.8318598866462708,0.06696827831310148,0.04740090356590529,7.0,0.0185546875,1.0,False,chaksu_persite,None
binrushed_fl_finetuned,drishti_fl_finetuned,0.788446383042769,0.9421305493874983,0.7947832942008972,0.955586552619934,0.06696827831310148,0.029628610467591146,0.0,0.0009765625,0.2255859375,False,drishti_fl_finetuned,None
binrushed_fl_finetuned,drishti_persite,0.788446383042769,0.9099910096688704,0.7947832942008972,0.9320762753486632,0.06696827831310148,0.08756300583712505,4.0,0.0068359375,1.0,False,drishti_persite,None
binrushed_fl_finetuned,g1020_fl_finetuned,0.788446383042769,0.7591295459053733,0.7947832942008972,0.7539368867874146,0.06696827831310148,0.10075116647085183,16.0,0.1474609375,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,g1020_persite,0.788446383042769,0.7369986176490784,0.7947832942008972,0.7384703755378723,0.06696827831310148,0.07018549413581121,7.0,0.0185546875,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,magrabi_fl_finetuned,0.788446383042769,0.8331925760615956,0.7947832942008972,0.8372721076011658,0.06696827831310148,0.07331929988340251,0.0,0.0009765625,0.2255859375,False,magrabi_fl_finetuned,None
binrushed_fl_finetuned,magrabi_persite,0.788446383042769,0.6470262489535592,0.7947832942008972,0.6397884488105774,0.06696827831310148,0.11989225508078181,2.0,0.0029296875,0.6767578125,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,messidor_fl_finetuned,0.788446383042769,0.8011695905165239,0.7947832942008972,0.7989288568496704,0.06696827831310148,0.07528246208596298,27.0,0.6376953125,1.0,False,messidor_fl_finetuned,None
binrushed_fl_finetuned,messidor_persite,0.788446383042769,0.7489812753417275,0.7947832942008972,0.7394250631332397,0.06696827831310148,0.08642402033109628,11.0,0.0537109375,1.0,False,binrushed_fl_finetuned,None
binrushed_fl_finetuned,origa_fl_finetuned,0.788446383042769,0.8996600183573636,0.7947832942008972,0.913220763206482,0.06696827831310148,0.05252763051786499,0.0,0.0009765625,0.2255859375,False,origa_fl_finetuned,None
binrushed_fl_finetuned,origa_persite,0.788446383042769,0.8567367467013273,0.7947832942008972,0.8638728857040405,0.06696827831310148,0.05624894241774202,1.0,0.001953125,0.451171875,False,origa_persite,None
binrushed_fl_finetuned,pipeline1,0.788446383042769,0.870605929331346,0.7947832942008972,0.8695253729820251,0.06696827831310148,0.06940398390943145,0.0,0.0009765625,0.2255859375,False,pipeline1,None
binrushed_fl_finetuned,pipeline2,0.788446383042769,0.8461990410631354,0.7947832942008972,0.8304510712623596,0.06696827831310148,0.06510449602493106,1.0,0.001953125,0.451171875,False,pipeline2,None
binrushed_fl_finetuned,pipeline3,0.788446383042769,0.8471056656403975,0.7947832942008972,0.8469209671020508,0.06696827831310148,0.06496741644332385,0.0,0.0009765625,0.2255859375,False,pipeline3,None
binrushed_fl_finetuned,refuge_fl_finetuned,0.788446383042769,0.8545929410240867,0.7947832942008972,0.8531063795089722,0.06696827831310148,0.07172433475379832,0.0,0.0009765625,0.2255859375,False,refuge_fl_finetuned,None
binrushed_fl_finetuned,refuge_persite,0.788446383042769,0.8408298546617682,0.7947832942008972,0.8380402326583862,0.06696827831310148,0.07653477915849694,7.0,0.0185546875,1.0,False,refuge_persite,None
binrushed_fl_finetuned,rimone_fl_finetuned,0.788446383042769,0.8138205788352273,0.7947832942008972,0.8204643130302429,0.06696827831310148,0.08656900130091869,18.0,0.2060546875,1.0,False,rimone_fl_finetuned,None
binrushed_fl_finetuned,rimone_persite,0.788446383042769,0.8154939792372964,0.7947832942008972,0.8150489926338196,0.06696827831310148,0.08462559625057442,16.0,0.1474609375,1.0,False,rimone_persite,None
binrushed_persite,central,0.6367812319235369,0.9396376230499961,0.598868191242218,0.9432281255722046,0.1022012368270514,0.03822001397531488,0.0,0.0009765625,0.2255859375,False,central,None
binrushed_persite,chaksu_fl_finetuned,0.6367812319235369,0.8714610013094816,0.598868191242218,0.8692260384559631,0.1022012368270514,0.054961250492885735,0.0,0.0009765625,0.2255859375,False,chaksu_fl_finetuned,None
binrushed_persite,chaksu_persite,0.6367812319235369,0.8399584510109641,0.598868191242218,0.8318598866462708,0.1022012368270514,0.04740090356590529,0.0,0.0009765625,0.2255859375,False,chaksu_persite,None
binrushed_persite,drishti_fl_finetuned,0.6367812319235369,0.9421305493874983,0.598868191242218,0.955586552619934,0.1022012368270514,0.029628610467591146,0.0,0.0009765625,0.2255859375,False,drishti_fl_finetuned,None
binrushed_persite,drishti_persite,0.6367812319235369,0.9099910096688704,0.598868191242218,0.9320762753486632,0.1022012368270514,0.08756300583712505,3.0,0.0048828125,1.0,False,drishti_persite,None
binrushed_persite,g1020_fl_finetuned,0.6367812319235369,0.7591295459053733,0.598868191242218,0.7539368867874146,0.1022012368270514,0.10075116647085183,3.0,0.0048828125,1.0,False,g1020_fl_finetuned,None
binrushed_persite,g1020_persite,0.6367812319235369,0.7369986176490784,0.598868191242218,0.7384703755378723,0.1022012368270514,0.07018549413581121,0.0,0.0009765625,0.2255859375,False,g1020_persite,None
binrushed_persite,magrabi_fl_finetuned,0.6367812319235369,0.8331925760615956,0.598868191242218,0.8372721076011658,0.1022012368270514,0.07331929988340251,0.0,0.0009765625,0.2255859375,False,magrabi_fl_finetuned,None
binrushed_persite,magrabi_persite,0.6367812319235369,0.6470262489535592,0.598868191242218,0.6397884488105774,0.1022012368270514,0.11989225508078181,24.0,0.46484375,1.0,False,magrabi_persite,None
binrushed_persite,messidor_fl_finetuned,0.6367812319235369,0.8011695905165239,0.598868191242218,0.7989288568496704,0.1022012368270514,0.07528246208596298,0.0,0.0009765625,0.2255859375,False,messidor_fl_finetuned,None
binrushed_persite,messidor_persite,0.6367812319235369,0.7489812753417275,0.598868191242218,0.7394250631332397,0.1022012368270514,0.08642402033109628,0.0,0.0009765625,0.2255859375,False,messidor_persite,None
binrushed_persite,origa_fl_finetuned,0.6367812319235369,0.8996600183573636,0.598868191242218,0.913220763206482,0.1022012368270514,0.05252763051786499,0.0,0.0009765625,0.2255859375,False,origa_fl_finetuned,None
binrushed_persite,origa_persite,0.6367812319235369,0.8567367467013273,0.598868191242218,0.8638728857040405,0.1022012368270514,0.05624894241774202,0.0,0.0009765625,0.2255859375,False,origa_persite,None
