image_path,label_path,dataset_name,dice_score,jaccard_score,eval_type
data/refuge/images/cropped_T0380.png,data/refuge/labels/cropped_T0380.png,refuge,0.9794604182243347,0.9597476124763489,disc
data/refuge/images/cropped_V0116.png,data/refuge/labels/cropped_V0116.png,refuge,0.9830796718597412,0.9667223691940308,disc
data/refuge/images/cropped_V0318.png,data/refuge/labels/cropped_V0318.png,refuge,0.9857287406921387,0.9718590378761292,disc
data/refuge/images/cropped_g0031.png,data/refuge/labels/cropped_g0031.png,refuge,0.9829100370407104,0.9663943648338318,disc
data/refuge/images/cropped_V0088.png,data/refuge/labels/cropped_V0088.png,refuge,0.979820728302002,0.9604396820068359,disc
data/refuge/images/cropped_n0020.png,data/refuge/labels/cropped_n0020.png,refuge,0.96918785572052,0.9402177333831787,disc
data/refuge/images/cropped_T0067.png,data/refuge/labels/cropped_T0067.png,refuge,0.9803553223609924,0.9614676237106323,disc
data/refuge/images/cropped_V0064.png,data/refuge/labels/cropped_V0064.png,refuge,0.9774707555770874,0.9559342861175537,disc
data/refuge/images/cropped_T0104.png,data/refuge/labels/cropped_T0104.png,refuge,0.9812533855438232,0.9631966948509216,disc
data/refuge/images/cropped_T0003.png,data/refuge/labels/cropped_T0003.png,refuge,0.9706341624259949,0.942943811416626,disc
data/refuge/images/cropped_T0046.png,data/refuge/labels/cropped_T0046.png,refuge,0.9496990442276001,0.9042161107063293,disc
data/refuge/images/cropped_n0223.png,data/refuge/labels/cropped_n0223.png,refuge,0.9851810336112976,0.9707948565483093,disc
data/refuge/images/cropped_g0005.png,data/refuge/labels/cropped_g0005.png,refuge,0.9747582674026489,0.9507594108581543,disc
data/refuge/images/cropped_V0211.png,data/refuge/labels/cropped_V0211.png,refuge,0.9731494188308716,0.9477030038833618,disc
data/refuge/images/cropped_V0039.png,data/refuge/labels/cropped_V0039.png,refuge,0.9881045818328857,0.9764888286590576,disc
data/refuge/images/cropped_T0008.png,data/refuge/labels/cropped_T0008.png,refuge,0.9807353019714355,0.962198793888092,disc
data/refuge/images/cropped_n0007.png,data/refuge/labels/cropped_n0007.png,refuge,0.9797903895378113,0.9603814482688904,disc
data/refuge/images/cropped_T0090.png,data/refuge/labels/cropped_T0090.png,refuge,0.9892629981040955,0.9787540435791016,disc
data/refuge/images/cropped_g0006.png,data/refuge/labels/cropped_g0006.png,refuge,0.9767544865608215,0.954565167427063,disc
data/refuge/images/cropped_V0272.png,data/refuge/labels/cropped_V0272.png,refuge,0.983465313911438,0.9674685597419739,disc
data/refuge/images/cropped_V0293.png,data/refuge/labels/cropped_V0293.png,refuge,0.9898104667663574,0.9798265695571899,disc
data/refuge/images/cropped_n0048.png,data/refuge/labels/cropped_n0048.png,refuge,0.9687440395355225,0.9393827319145203,disc
data/refuge/images/cropped_T0323.png,data/refuge/labels/cropped_T0323.png,refuge,0.9901936054229736,0.9805776476860046,disc
data/refuge/images/cropped_T0142.png,data/refuge/labels/cropped_T0142.png,refuge,0.9807929396629333,0.9623097777366638,disc
data/refuge/images/cropped_n0293.png,data/refuge/labels/cropped_n0293.png,refuge,0.9745608568191528,0.9503839015960693,disc
data/refuge/images/cropped_T0305.png,data/refuge/labels/cropped_T0305.png,refuge,0.9689919948577881,0.9398491382598877,disc
data/refuge/images/cropped_V0020.png,data/refuge/labels/cropped_V0020.png,refuge,0.9802567958831787,0.9612780213356018,disc
data/refuge/images/cropped_T0176.png,data/refuge/labels/cropped_T0176.png,refuge,0.977291464805603,0.9555913209915161,disc
data/refuge/images/cropped_V0367.png,data/refuge/labels/cropped_V0367.png,refuge,0.9821325540542603,0.9648924469947815,disc
data/refuge/images/cropped_g0030.png,data/refuge/labels/cropped_g0030.png,refuge,0.984980583190918,0.970405638217926,disc
data/refuge/images/cropped_V0375.png,data/refuge/labels/cropped_V0375.png,refuge,0.9865227937698364,0.973404049873352,disc
data/refuge/images/cropped_V0186.png,data/refuge/labels/cropped_V0186.png,refuge,0.9697209000587463,0.9412215352058411,disc
data/refuge/images/cropped_V0326.png,data/refuge/labels/cropped_V0326.png,refuge,0.9819021821022034,0.9644478559494019,disc
data/refuge/images/cropped_V0164.png,data/refuge/labels/cropped_V0164.png,refuge,0.9837941527366638,0.9681051969528198,disc
data/refuge/images/cropped_T0310.png,data/refuge/labels/cropped_T0310.png,refuge,0.9776827692985535,0.956339955329895,disc
data/refuge/images/cropped_n0214.png,data/refuge/labels/cropped_n0214.png,refuge,0.9853755235671997,0.9711726307868958,disc
data/refuge/images/cropped_V0235.png,data/refuge/labels/cropped_V0235.png,refuge,0.9774935245513916,0.9559778571128845,disc
data/refuge/images/cropped_V0220.png,data/refuge/labels/cropped_V0220.png,refuge,0.9802079796791077,0.9611841440200806,disc
data/refuge/images/cropped_n0237.png,data/refuge/labels/cropped_n0237.png,refuge,0.9788182377815247,0.9585152268409729,disc
data/refuge/images/cropped_T0098.png,data/refuge/labels/cropped_T0098.png,refuge,0.9777063727378845,0.9563850164413452,disc
data/refuge/images/cropped_V0040.png,data/refuge/labels/cropped_V0040.png,refuge,0.9812877178192139,0.9632629156112671,disc
data/refuge/images/cropped_V0227.png,data/refuge/labels/cropped_V0227.png,refuge,0.9810853004455566,0.9628728628158569,disc
data/refuge/images/cropped_V0027.png,data/refuge/labels/cropped_V0027.png,refuge,0.9738394618034363,0.9490127563476562,disc
data/refuge/images/cropped_V0361.png,data/refuge/labels/cropped_V0361.png,refuge,0.9783735275268555,0.9576626420021057,disc
data/refuge/images/cropped_T0095.png,data/refuge/labels/cropped_T0095.png,refuge,0.9850987792015076,0.9706350564956665,disc
data/refuge/images/cropped_n0231.png,data/refuge/labels/cropped_n0231.png,refuge,0.9812602400779724,0.9632099866867065,disc
data/refuge/images/cropped_V0327.png,data/refuge/labels/cropped_V0327.png,refuge,0.982546329498291,0.9656914472579956,disc
data/refuge/images/cropped_V0184.png,data/refuge/labels/cropped_V0184.png,refuge,0.9758363366127014,0.952812910079956,disc
data/refuge/images/cropped_n0194.png,data/refuge/labels/cropped_n0194.png,refuge,0.9780189394950867,0.9569833874702454,disc
data/refuge/images/cropped_T0352.png,data/refuge/labels/cropped_T0352.png,refuge,0.9781711101531982,0.957274854183197,disc
data/refuge/images/cropped_V0391.png,data/refuge/labels/cropped_V0391.png,refuge,0.9784992933273315,0.9579036831855774,disc
data/refuge/images/cropped_V0110.png,data/refuge/labels/cropped_V0110.png,refuge,0.9799827337265015,0.9607511758804321,disc
data/refuge/images/cropped_V0099.png,data/refuge/labels/cropped_V0099.png,refuge,0.9738006591796875,0.9489391446113586,disc
data/refuge/images/cropped_V0209.png,data/refuge/labels/cropped_V0209.png,refuge,0.9660778641700745,0.9343816637992859,disc
data/refuge/images/cropped_T0097.png,data/refuge/labels/cropped_T0097.png,refuge,0.9873657822608948,0.9750468134880066,disc
data/refuge/images/cropped_n0258.png,data/refuge/labels/cropped_n0258.png,refuge,0.9852311611175537,0.9708922505378723,disc
data/refuge/images/cropped_n0103.png,data/refuge/labels/cropped_n0103.png,refuge,0.983161211013794,0.9668800830841064,disc
data/refuge/images/cropped_T0137.png,data/refuge/labels/cropped_T0137.png,refuge,0.9766255617141724,0.9543189406394958,disc
data/refuge/images/cropped_T0186.png,data/refuge/labels/cropped_T0186.png,refuge,0.979927122592926,0.9606442451477051,disc
data/refuge/images/cropped_n0101.png,data/refuge/labels/cropped_n0101.png,refuge,0.98366379737854,0.9678528308868408,disc
data/refuge/images/cropped_T0153.png,data/refuge/labels/cropped_T0153.png,refuge,0.9847707748413086,0.9699984192848206,disc
data/refuge/images/cropped_T0398.png,data/refuge/labels/cropped_T0398.png,refuge,0.9735612869262695,0.9484845399856567,disc
data/refuge/images/cropped_n0126.png,data/refuge/labels/cropped_n0126.png,refuge,0.9774038791656494,0.955806314945221,disc
data/refuge/images/cropped_V0297.png,data/refuge/labels/cropped_V0297.png,refuge,0.9688867926597595,0.9396511912345886,disc
data/refuge/images/cropped_T0292.png,data/refuge/labels/cropped_T0292.png,refuge,0.9713960886001587,0.9443829655647278,disc
data/refuge/images/cropped_n0243.png,data/refuge/labels/cropped_n0243.png,refuge,0.9791581630706787,0.9591673612594604,disc
data/refuge/images/cropped_V0225.png,data/refuge/labels/cropped_V0225.png,refuge,0.9776126742362976,0.9562057256698608,disc
data/refuge/images/cropped_T0353.png,data/refuge/labels/cropped_T0353.png,refuge,0.9650616645812988,0.9324823021888733,disc
data/refuge/images/cropped_V0379.png,data/refuge/labels/cropped_V0379.png,refuge,0.9761112332344055,0.9533371925354004,disc
data/refuge/images/cropped_n0181.png,data/refuge/labels/cropped_n0181.png,refuge,0.9858140349388123,0.9720249176025391,disc
data/refuge/images/cropped_V0150.png,data/refuge/labels/cropped_V0150.png,refuge,0.9855905771255493,0.9715904593467712,disc
data/refuge/images/cropped_T0231.png,data/refuge/labels/cropped_T0231.png,refuge,0.9776852130889893,0.9563445448875427,disc
data/refuge/images/cropped_V0058.png,data/refuge/labels/cropped_V0058.png,refuge,0.9814074635505676,0.9634936451911926,disc
data/refuge/images/cropped_n0285.png,data/refuge/labels/cropped_n0285.png,refuge,0.981907308101654,0.964457631111145,disc
data/refuge/images/cropped_n0019.png,data/refuge/labels/cropped_n0019.png,refuge,0.9787107110023499,0.9583090543746948,disc
data/refuge/images/cropped_V0109.png,data/refuge/labels/cropped_V0109.png,refuge,0.9778656363487244,0.9566899538040161,disc
data/refuge/images/cropped_n0346.png,data/refuge/labels/cropped_n0346.png,refuge,0.9796308875083923,0.9600750207901001,disc
data/refuge/images/cropped_T0392.png,data/refuge/labels/cropped_T0392.png,refuge,0.9868124723434448,0.9739682674407959,disc
data/refuge/images/cropped_T0130.png,data/refuge/labels/cropped_T0130.png,refuge,0.9720590710639954,0.945637047290802,disc
data/refuge/images/cropped_V0233.png,data/refuge/labels/cropped_V0233.png,refuge,0.9767865538597107,0.9546264410018921,disc
data/refuge/images/cropped_n0316.png,data/refuge/labels/cropped_n0316.png,refuge,0.9895687103271484,0.9793528318405151,disc
data/refuge/images/cropped_n0239.png,data/refuge/labels/cropped_n0239.png,refuge,0.9786521792411804,0.958196759223938,disc
data/refuge/images/cropped_T0312.png,data/refuge/labels/cropped_T0312.png,refuge,0.9767146110534668,0.9544889330863953,disc
data/refuge/images/cropped_V0262.png,data/refuge/labels/cropped_V0262.png,refuge,0.9841899871826172,0.9688721299171448,disc
data/refuge/images/cropped_T0278.png,data/refuge/labels/cropped_T0278.png,refuge,0.9882204532623291,0.9767151474952698,disc
data/refuge/images/cropped_T0112.png,data/refuge/labels/cropped_T0112.png,refuge,0.9750401377677917,0.9512959718704224,disc
data/refuge/images/cropped_g0039.png,data/refuge/labels/cropped_g0039.png,refuge,0.9778759479522705,0.956709623336792,disc
data/refuge/images/cropped_V0176.png,data/refuge/labels/cropped_V0176.png,refuge,0.9730678200721741,0.9475482702255249,disc
data/refuge/images/cropped_n0024.png,data/refuge/labels/cropped_n0024.png,refuge,0.9756078720092773,0.9523773193359375,disc
data/refuge/images/cropped_V0205.png,data/refuge/labels/cropped_V0205.png,refuge,0.9885080456733704,0.9772772192955017,disc
data/refuge/images/cropped_n0030.png,data/refuge/labels/cropped_n0030.png,refuge,0.9785445928573608,0.9579905867576599,disc
